Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2024-11-13,335.8500061035156,344.6000061035156,322.5,330.239990234375,125405600,180.04607372180914,180.54492683890805,178.130464355215,178.46969604492188,23184000,223.76397540644066,226.4010754152989,222.5153482196322,224.8727569580078,48566200
2024-11-14,327.69000244140625,329.9800109863281,310.3699951171875,311.17999267578125,120726100,177.8710496301556,178.40981947170926,173.9201418364374,175.17724609375,31007500,224.77287777547028,228.61864039722624,224.7528954725484,227.9693603515625,44923900
2024-11-15,310.57000732421875,324.67999267578125,309.2200012207031,320.7200012207031,114440300,173.3314910172349,173.7405542062273,170.8272539769183,172.09434509277344,32504600,226.15134020310103,226.67077335813082,224.023689933323,224.7528839111328,47923700
2024-11-18,340.7300109863281,348.54998779296875,330.010009765625,338.739990234375,126547500,173.02219578168507,175.03756643328137,172.5033843297936,174.89788818359375,20206600,225.00261496304853,229.4876892234719,224.92270099550518,227.7695770263672,44686000
2024-11-19,335.760009765625,347.3800048828125,332.75,346.0,88852500,173.32152453373092,178.45970544097182,173.16188788594766,177.71142578125,23434900,226.73070634208972,229.90722171238716,226.41106572007726,228.02928161621094,36211800
2024-11-20,345.0,346.6000061035156,334.29998779296875,342.0299987792969,66340700,176.9332054393086,177.27242187746617,173.38137397204065,175.57632446289062,18997100,227.80951934283004,229.67746064503265,225.64190448211673,228.7484893798828,35169600
2024-11-21,343.80999755859375,347.989990234375,335.2799987792969,339.6400146484375,58011700,173.50110570024947,173.73058909215166,163.32450529327863,167.24549865722656,59734400,228.6286329426038,229.90722593821596,225.46211628612434,228.26902770996094,42108300
2024-11-22,341.0899963378906,361.5299987792969,337.70001220703125,352.55999755859375,89140700,165.4695761261647,166.0781775052239,163.52403689515066,164.38206481933594,38604600,227.80952873867182,230.46661102927646,227.80952873867182,229.61753845214844,38168300
2024-11-25,360.1400146484375,361.92999267578125,338.20001220703125,338.5899963378906,95890900,165.70900750846198,168.2431896044489,165.2301128286344,167.2654266357422,33135300,231.2058026888721,232.99383009111634,229.48769048234254,232.61424255371094,90152800
2024-11-26,341.0,346.9599914550781,335.6600036621094,338.2300109863281,62295900,167.24549839943876,169.43047745533647,167.19561004372002,168.73207092285156,20486700,233.07373841155265,235.31128373473052,233.07373841155265,234.8018341064453,45986200
2024-11-27,341.79998779296875,342.54998779296875,326.5899963378906,332.8900146484375,57896400,168.61234397565445,169.09123867813173,167.6345961844918,168.84181213378906,19266500,234.21249554010248,235.43115689965902,233.55321672420507,234.67198181152344,33498400
2024-11-29,336.0799865722656,345.45001220703125,334.6499938964844,345.1600036621094,37167600,168.1134894922982,169.0413489221372,166.7765668794217,168.5624542236328,14257200,234.55211454995276,237.5488197625333,233.71304074851764,237.06935119628906,28481400
2024-12-02,352.3800048828125,360.0,351.1499938964844,357.0899963378906,77986500,168.38287195306333,171.6852768885628,168.18333376692627,171.0966339111328,23789100,237.00941446483552,240.52553753151284,236.89953466637493,239.3268585205078,48137100
2024-12-03,351.79998779296875,355.69000244140625,348.20001220703125,351.4200134277344,58267200,171.0966254993042,172.28388297677475,170.4580942007859,170.94696044921875,22248700,239.54662188503684,242.49337894569658,238.6376176509325,242.3834991455078,38861000
2024-12-04,353.0,358.1000061035156,348.6000061035156,357.92999267578125,50810900,170.75740145903967,174.50878632573773,170.6676115592613,173.9700164794922,31615100,242.60325739533934,243.84190102311462,240.9850414761411,242.74310302734375,44383900
2024-12-05,359.8699951171875,375.42999267578125,359.5,369.489990234375,81403600,174.95774996584004,175.65614122166315,171.93470156837253,172.24398803710938,21356200,243.72204013219255,244.2714238935446,241.86408229295347,242.7730712890625,40033900
2024-12-06,377.4200134277344,389.489990234375,370.79998779296875,389.2200012207031,81455800,171.6354044780067,174.6784115765489,171.4657962428472,174.30926513671875,21462400,242.6432183998472,244.3613305629988,241.8141281502541,242.5732879638672,36870600
2024-12-09,397.6099853515625,404.79998779296875,378.010009765625,389.7900085449219,96359200,173.75989224042516,176.05723424799297,173.45023604553785,175.1682586669922,25389600,241.56440918324205,246.96847124510987,241.48449521514058,246.47900390625,44649200
2024-12-10,392.67999267578125,409.7300109863281,390.8500061035156,400.989990234375,97563600,182.6396622409938,186.14561898038454,180.8417298459591,184.9569854736328,54813000,246.61884065291167,247.93739821602466,245.0705399660552,247.4978790283203,36914800
2024-12-11,409.70001220703125,424.8800048828125,402.3800048828125,424.7699890136719,104287600,185.0968273042346,195.3849818086967,184.637364997593,195.1752166748047,67894100,247.68767076725757,250.52454792031958,245.98952569372008,246.2192840576172,45205800
2024-12-12,424.8399963378906,429.29998779296875,415.0,418.1000061035156,87752200,194.77567768503926,194.9554633024938,191.48946911126617,191.7391815185547,34817500,246.61885092340057,248.46682524629017,245.41017310687806,247.68768310546875,32777500
2024-12-13,420.0,436.29998779296875,415.7099914550781,436.2300109863281,89000200,190.7902570178538,192.50827955283287,189.42183794011777,189.6016387939453,25143500,247.54782582286595,249.01619729452798,245.96955931284188,247.85748291015625,33155300
2024-12-16,441.0899963378906,463.19000244140625,436.1499938964844,463.0199890136719,114083800,192.648128127054,198.77108139081074,192.39841571324646,196.43377685546875,44934900,247.71764416028498,251.10392039685559,247.3780059899919,250.7642822265625,51694800
2024-12-17,475.8999938964844,483.989990234375,457.510009765625,479.8599853515625,131223000,197.02308705872431,201.18828813489583,194.7556941593745,195.1951904296875,43504000,249.80533943156328,253.5512208135588,249.50566587259755,253.20159912109375,51356400
2024-12-18,466.5,488.5400085449219,427.010009765625,440.1300048828125,149340800,194.99541962680925,196.77337069091053,187.52402890568504,188.18325805664062,34166100,251.88305927654196,254.0007260278641,247.46791553993853,247.77757263183594,56774100
2024-12-19,451.8800048828125,456.3599853515625,420.0199890136719,436.1700134277344,118566100,191.40955777871685,192.8079411518366,188.16329650997008,188.2931365966797,32265200,247.22817727073837,251.72323503929724,246.81862390484895,249.51565551757812,60882300
2024-12-20,425.510009765625,447.0799865722656,417.6400146484375,421.05999755859375,132216200,185.56627599656574,192.66809720587494,185.00692266360085,191.18980407714844,63462900,247.76758181309805,254.71994465608725,245.42017186050566,254.21051025390625,147495300
2024-12-23,431.0,434.510009765625,415.4100036621094,430.6000061035156,72698100,192.3984151157297,194.87557322669755,189.93125525567427,194.40611267089844,25675000,254.49020366493687,255.36922684225433,253.17164603591402,254.98965454101562,40858800
2024-12-24,435.8999938964844,462.7799987792969,435.1400146484375,462.2799987792969,59551800,194.61585613024195,195.8843994140625,193.55707797257898,195.8843994140625,10403300,255.2094124344067,257.92641115938613,255.0096198916901,257.91644287109375,23234700
2024-12-26,465.1600036621094,465.3299865722656,451.0199890136719,454.1300048828125,76366400,194.92550545907343,196.52367101490134,194.1564021929594,195.375,12046600,257.90642916266114,259.81433504408284,257.34704665632455,258.7355041503906,27237100
2024-12-27,449.5199890136719,450.0,426.5,431.6600036621094,82666800,194.72573696465102,195.09532170060632,190.43068040496257,192.5382537841797,18891400,257.54682582842287,258.41589596104086,252.78207543596488,255.30929565429688,42355300
2024-12-30,419.3999938964844,427.0,415.75,417.4100036621094,64941000,189.58165840021294,192.32849481864238,188.90243274221342,191.02000427246094,14264700,251.95298524244893,253.22159473829512,250.47461491371794,251.9230194091797,35557500
2024-12-31,423.7900085449219,427.92999267578125,402.5400085449219,403.8399963378906,76825100,190.8601960597075,191.73918864322025,188.29314510160168,189.08224487304688,17466900,252.16275955239965,253.00183336212825,249.15605553782555,250.1449737548828,39480700
2025-01-02,390.1000061035156,392.7300109863281,373.0400085449219,379.2799987792969,109710700,190.43067970164262,191.7791328258186,187.2843094002135,189.2120819091797,20370800,248.65660659999048,248.826433311358,241.55442975303322,243.5821990966797,55740700
2025-01-03,381.4800109863281,411.8800048828125,379.45001220703125,410.44000244140625,95423300,191.14985143368122,192.9877463613902,189.76145103861666,191.56936645507812,18596200,243.0927276611328,243.91181916074598,241.624340886356,243.0927276611328,40244100
2025-01-06,423.20001220703125,426.42999267578125,401.70001220703125,411.04998779296875,85516500,193.75684931380115,197.99197728329852,193.6270092243641,196.64352416992188,29563600,244.04168187374515,247.05836939894766,242.93290033169586,244.73092651367188,45045600
2025-01-07,405.8299865722656,414.3299865722656,390.0,394.3599853515625,75699500,196.8832529983184,200.7687774852745,194.37614589069548,195.26512145996094,26487200,242.71314361950866,245.28032844029428,241.08494412707995,241.94400024414062,40856000
2025-01-08,392.95001220703125,402.5,387.3999938964844,394.94000244140625,73038800,192.3484808074723,196.06418741382137,192.1586969389352,193.7268829345703,24864800,241.65429905026372,243.44234164075266,239.78635773622742,242.43344116210938,37628900
2025-01-10,391.3999938964844,399.2799987792969,377.2900085449219,394.739990234375,62287300,194.07648645979594,196.29393386115163,190.09107094303815,191.81907653808594,26665200,239.7463920626497,239.8962364632009,232.74409661721964,236.58987426757812,61710900
2025-01-13,383.2099914550781,403.7900085449219,380.07000732421875,403.30999755859375,67580500,189.8513620671916,190.96007055747594,187.14447278422705,190.79026794433594,21823700,233.27352322575203,234.41227060505477,229.46771001708314,234.14256286621094,49630700
2025-01-14,414.3399963378906,422.6400146484375,394.5400085449219,396.3599853515625,84565000,191.02000242961614,191.75914137705388,188.0933651847724,189.4418182373047,17174900,234.49217517741417,235.8606656353981,232.21468051006943,233.02378845214844,39435300
2025-01-15,409.8999938964844,429.79998779296875,405.6600036621094,428.2200012207031,81375500,192.8678659974796,196.1341084636535,191.6392852545324,195.32504272460938,21776000,234.38230107288462,238.6975638581554,234.17252500331003,237.60874938964844,39832000
2025-01-16,423.489990234375,424.0,409.1300048828125,413.82000732421875,68335200,193.91666057341888,195.2551153784116,192.58818877757312,192.68807983398438,17815400,237.089336348529,237.74859991927732,227.7795647267042,228.00930786132812,71759100
2025-01-17,421.5,439.739990234375,419.75,426.5,94991400,196.3039099407615,197.00310160992169,193.52710928235737,195.77452087402344,27735100,231.86506609768284,232.03487756376998,228.22906438809179,229.7274169921875,68488300
2025-01-21,432.6400146484375,433.20001220703125,406.30999755859375,424.07000732421875,87320900,198.84100497169504,202.05728678766425,197.6423732117847,197.82217407226562,29971300,223.75398423747347,224.17352112887505,219.13906319002535,222.39547729492188,98070400
2025-01-22,416.80999755859375,428.0,414.5899963378906,415.1099853515625,60963300,198.83100862292844,200.24937329507208,197.30276987978317,198.1417999267578,26200600,219.54859611049605,223.87384226456615,219.54859611049605,223.58416748046875,64126500
2025-01-23,416.05999755859375,420.7300109863281,408.95001220703125,412.3800048828125,50690600,197.91206263871854,200.06958147081755,194.97544232412307,197.7522430419922,26951400,224.493183388126,226.78066167492807,222.05586069453574,223.41436767578125,60234800
2025-01-24,414.45001220703125,418.8800048828125,405.7799987792969,406.5799865722656,56427100,197.87211722888603,200.66888399183227,197.77222616967978,199.9796905517578,23877500,224.53312753788666,225.38220009721186,221.16683361690275,222.5353240966797,54697900
2025-01-27,394.79998779296875,406.69000244140625,389.0,397.1499938964844,58125500,192.18865606918456,196.65351502081776,190.5105808080997,191.58934020996094,41728900,223.77396171163917,231.89502211760887,223.73399710835045,229.6075439453125,94863400
2025-01-28,396.9100036621094,400.5899963378906,386.5,398.0899963378906,48910700,192.52826307792662,195.2551182563093,190.4606370613745,195.07533264160156,24157900,230.59647127201654,239.9262098046868,230.55650666713984,237.99832153320312,75707600
2025-01-29,395.2099914550781,398.5899963378906,384.4800109863281,389.1000061035156,68033600,195.33503253066368,196.5636133163606,193.20747792712066,195.18521118164062,18218300,233.86287156365174,239.5965730646729,233.75299176206667,239.0971221923828,45486100
2025-01-30,410.7799987792969,412.5,384.4100036621094,400.2799987792969,98092900,197.7722225159478,201.16830508891937,197.44260031613962,200.638916015625,24354700,238.40787147181928,240.52553823889048,236.94948349745044,237.3290557861328,55658300
2025-01-31,401.5299987792969,419.989990234375,401.3399963378906,404.6000061035156,83568200,201.76762828746982,205.24362078448016,201.56786140671954,203.78530883789062,32042000,246.91852728753366,246.91852728753366,233.18362815459494,235.74081420898438,101075100
2025-02-03,386.67999267578125,389.1700134277344,374.3599853515625,383.67999267578125,93732100,200.45913255035472,203.5156099470352,199.8698149328218,200.99850463867188,27838300,229.73741895869952,231.5753945205246,225.45212191586603,227.75958251953125,73063300
2025-02-04,382.6300048828125,394.0,381.3999938964844,392.2099914550781,57072200,203.15602747619252,206.81182081300247,202.57669285659674,206.14259338378906,43856400,227.00041910872287,232.87396618357337,226.40107197135944,232.54432678222656,45067300
2025-02-05,387.510009765625,388.3900146484375,375.5299987792969,378.1700134277344,57223300,190.85021363044225,192.52827375908595,187.81370210065404,191.1099090576172,70373900,228.27901582634638,232.4144684638066,228.0193068583431,232.21469116210938,39620300
2025-02-06,373.0299987792969,375.3999938964844,363.17999267578125,374.32000732421875,77918200,189.28200260132084,191.87901770448227,188.50290111861952,191.3795928955078,29297400,231.0359788855247,233.54323203112875,230.17692277145878,232.9638671875,29925300
2025-02-07,370.19000244140625,380.54998779296875,360.3399963378906,361.6199951171875,70298300,190.83022332592188,190.9600634127379,183.02921021692137,185.1267852783203,49315000,232.3445476829273,233.74300400322835,227.0104008794231,227.3800048828125,39707200
2025-02-10,356.2099914550781,362.70001220703125,350.510009765625,350.7300109863281,77514900,187.1344857224474,187.98349876976383,185.64619427540677,186.2554931640625,23105600,229.57000732421875,230.58999633789062,227.1999969482422,227.64999389648438,33115600
2025-02-11,345.79998779296875,349.3699951171875,325.1000061035156,328.5,118543400,184.81715184499055,186.72495835838524,184.06801459806726,185.10682678222656,21239500,228.1999969482422,235.22999572753906,228.1300048828125,232.6199951171875,53718400
2025-02-12,329.94000244140625,346.3999938964844,329.1199951171875,336.510009765625,105382700,183.0092376906385,184.8970629566076,181.62083725948915,183.39878845214844,22072600,231.1999969482422,236.9600067138672,230.67999267578125,236.8699951171875,45243300
2025-02-13,345.0,358.69000244140625,342.8500061035156,355.94000244140625,89441500,184.10797436946572,186.06571114375504,182.9293238598035,185.92587280273438,21402500,236.91000366210938,242.33999633789062,235.57000732421875,241.52999877929688,53614100
2025-02-14,360.6199951171875,362.0,347.5,355.8399963378906,68277300,184.8471041355986,186.1855589387927,184.1079651875959,185.01690673828125,20448400,241.25,245.5500030517578,240.99000549316406,244.60000610351562,40896200
2025-02-18,355.010009765625,359.1000061035156,350.0199890136719,354.1099853515625,51631700,185.386490331916,185.74607679460826,181.5309302979739,183.55859375,29916700,244.14999389648438,245.17999267578125,241.83999633789062,244.47000122070312,48822500
2025-02-19,354.0,367.3399963378906,353.6700134277344,360.55999755859375,67094400,183.8582530360721,185.246653369277,183.3787942547783,185.05686950683594,19549400,244.66000366210938,246.00999450683594,243.16000366210938,244.8699951171875,32204200
2025-02-20,361.510009765625,362.29998779296875,348.0,354.3999938964844,45965400,184.58741616756504,185.09682399614678,182.5098070913863,184.34768676757812,20441500,244.94000244140625,246.77999877929688,244.2899932861328,245.8300018310547,32316900
2025-02-21,353.44000244140625,354.9800109863281,334.4200134277344,337.79998779296875,74058600,184.93699793129608,185.12678179449694,178.87398876546825,179.4533233642578,35199200,245.9499969482422,248.69000244140625,245.22000122070312,245.5500030517578,53197400
2025-02-24,338.1400146484375,342.3999938964844,324.70001220703125,330.5299987792969,76052300,181.78064614487357,182.90933584096624,178.68420625509464,179.04379272460938,29854200,244.92999267578125,248.86000061035156,244.4199981689453,247.10000610351562,51326400
2025-02-25,327.0199890136719,328.8900146484375,297.25,302.79998779296875,134228800,177.8351818432405,178.53438877889693,174.48904471950055,175.21820068359375,41913400,248.0,250.0,244.91000366210938,247.0399932861328,48013300
2025-02-26,303.7099914550781,309.0,288.0400085449219,290.79998779296875,100118300,174.8686155406987,175.87744820035027,171.38262477536554,172.5312957763672,35431300,244.3300018310547,244.97999572753906,239.1300048828125,240.36000061035156,44433600
2025-02-27,291.1600036621094,297.2300109863281,280.8800048828125,281.95001220703125,101748200,173.78985771928288,174.3591940996765,167.746814231894,168.30616760253906,39991000,239.41000366210938,242.4600067138672,237.05999755859375,237.3000030517578,41153600
2025-02-28,279.5,293.8800048828125,273.6000061035156,292.9800109863281,115697000,168.48594100971005,170.41372863795183,166.5781498819881,170.0841064453125,48130600,236.9499969482422,242.08999633789062,230.1999969482422,241.83999633789062,56833400
2025-03-03,300.3399963378906,303.94000244140625,277.29998779296875,284.6499938964844,115551400,171.7322094406985,173.17055534541237,165.73911166521458,166.81787109375,40770500,241.7899932861328,244.02999877929688,236.11000061035156,238.02999877929688,47184000
2025-03-04,270.92999267578125,284.3500061035156,261.8399963378906,272.0400085449219,126706600,166.04876455679425,173.09064211021553,165.60926829005186,170.72337341308594,45388000,237.7100067138672,240.07000732421875,234.67999267578125,235.92999267578125,53798100
2025-03-05,272.9200134277344,279.54998779296875,267.7099914550781,279.1000061035156,94042900,170.32384453302183,173.58008886593674,168.86551735545183,172.8209686279297,30954900,235.4199981689453,236.5500030517578,229.22999572753906,235.74000549316406,47227600
2025-03-06,272.05999755859375,272.6499938964844,260.0199890136719,263.45001220703125,98451600,170.33381982392953,174.60889486138916,170.30385555544734,172.1517333984375,28302000,234.44000244140625,237.86000061035156,233.16000366210938,235.3300018310547,45170400
2025-03-07,259.32000732421875,266.25,250.72999572753906,262.6700134277344,102369600,171.06298843219486,174.76872740179581,170.07413701655315,173.66000366210938,27385800,235.11000061035156,241.3699951171875,234.75999450683594,239.07000732421875,46273600
2025-03-10,252.5399932861328,253.3699951171875,220.0,222.14999389648438,189076900,168.25999450683594,168.4600067138672,163.69000244140625,165.8699951171875,43604000,235.5399932861328,236.16000366210938,224.22000122070312,227.47999572753906,72071200
2025-03-11,225.30999755859375,237.05999755859375,217.02000427246094,230.5800018310547,174896400,164.91000366210938,166.75,161.3699951171875,164.0399932861328,39587400,223.80999755859375,225.83999633789062,217.4499969482422,220.83999633789062,76137400
2025-03-12,247.22000122070312,251.83999633789062,241.10000610351562,248.08999633789062,142215700,166.5800018310547,167.63999938964844,163.52999877929688,167.11000061035156,28372400,220.13999938964844,221.75,214.91000366210938,216.97999572753906,62547500
2025-03-13,248.1300048828125,248.2899932861328,232.60000610351562,240.67999267578125,114813500,166.0399932861328,166.1300048828125,162.11000061035156,162.75999450683594,31756200,215.9499969482422,216.83999633789062,208.4199981689453,209.67999267578125,61368300
2025-03-14,247.30999755859375,251.5800018310547,240.72999572753906,249.97999572753906,100242300,163.27000427246094,166.49000549316406,162.4499969482422,165.49000549316406,31995900,211.25,213.9499969482422,209.5800018310547,213.49000549316406,60107600
2025-03-17,245.05999755859375,245.39999389648438,232.8000030517578,238.00999450683594,111900600,165.02999877929688,166.3000030517578,163.6699981689453,164.2899932861328,31184300,213.30999755859375,215.22000122070312,209.97000122070312,214.0,48073400
2025-03-18,228.16000366210938,230.10000610351562,222.27999877929688,225.30999755859375,111477600,163.67999267578125,164.25,156.72000122070312,160.6699981689453,42074800,214.16000366210938,215.14999389648438,211.49000549316406,212.69000244140625,42432400
2025-03-19,231.61000061035156,241.41000366210938,229.1999969482422,235.86000061035156,111993800,161.75999450683594,165.8699951171875,161.0,163.88999938964844,34275600,214.22000122070312,218.75999450683594,213.75,215.24000549316406,54385400
2025-03-20,233.35000610351562,238.0,230.0500030517578,236.25999450683594,99028300,161.57000732421875,164.88999938964844,160.9600067138672,162.8000030517578,28138500,213.99000549316406,217.49000549316406,212.22000122070312,214.10000610351562,48862900
2025-03-21,234.99000549316406,249.52000427246094,234.5500030517578,248.7100067138672,132728700,161.2100067138672,164.24000549316406,160.88999938964844,163.99000549316406,36625800,211.55999755859375,218.83999633789062,211.27999877929688,218.27000427246094,94127800
2025-03-24,258.0799865722656,278.6400146484375,256.3299865722656,278.3900146484375,169079900,167.07000732421875,168.32000732421875,165.13999938964844,167.67999267578125,30879100,221.0,221.47999572753906,218.5800018310547,220.72999572753906,44299500
2025-03-25,283.6000061035156,288.20001220703125,271.2799987792969,288.1400146484375,150361500,168.97999572753906,170.6300048828125,168.32000732421875,170.55999755859375,24174400,220.77000427246094,224.10000610351562,220.0800018310547,223.75,34493600
2025-03-26,282.6600036621094,284.8999938964844,266.510009765625,272.05999755859375,153629800,169.0,169.61000061035156,164.83999633789062,165.05999755859375,28901600,223.50999450683594,225.02000427246094,220.47000122070312,221.52999877929688,34466100
2025-03-27,272.4800109863281,291.8500061035156,271.82000732421875,273.1300048828125,162572100,164.6300048828125,165.4199981689453,162.0,162.24000549316406,24508300,221.38999938964844,224.99000549316406,220.55999755859375,223.85000610351562,37094800
2025-03-28,275.5799865722656,276.1000061035156,260.57000732421875,263.54998779296875,123809400,160.49000549316406,161.82000732421875,153.6300048828125,154.3300018310547,48669300,221.6699981689453,223.80999755859375,217.67999267578125,217.89999389648438,39818600
2025-03-31,249.30999755859375,260.55999755859375,243.36000061035156,259.1600036621094,134008900,153.11000061035156,155.5399932861328,150.66000366210938,154.63999938964844,54603500,217.00999450683594,225.6199951171875,216.22999572753906,222.1300048828125,65299300
2025-04-01,263.79998779296875,277.45001220703125,259.25,268.4599914550781,146486900,153.6199951171875,158.10000610351562,153.6199951171875,157.07000732421875,30672900,219.80999755859375,223.67999267578125,218.89999389648438,223.19000244140625,36412700
